id,name,brand,category,description,price,stock_quantity,location_info,coordinates_3d
PRD-5B7170D2,ผงชูรส แพ็คคู่,อายิโนะโมะโต๊ะ,อาหาร/เครื่องปรุง,ทำอาหารแล้วรู้สึกว่ายังขาดความนัว ต้องเติมความอร่อย,39.36,41,"{""zone"": ""A"", ""section"": ""4"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 16.5, ""y"": 1.3, ""z"": 12.0}"
PRD-2FC7A8E8,ผงชูรส ขนาดใหญ่,อายิโนะโมะโต๊ะ,อาหาร/เครื่องปรุง,ทำอาหารแล้วรู้สึกว่ายังขาดความนัว ต้องเติมความอร่อย,46.3,34,"{""zone"": ""A"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 6.0, ""y"": 2.1, ""z"": 12.0}"
PRD-665629AD,ผงชูรส ขนาดเล็ก,อายิโนะโมะโต๊ะ,อาหาร/เครื่องปรุง,ทำอาหารแล้วรู้สึกว่ายังขาดความนัว ต้องเติมความอร่อย,22.25,33,"{""zone"": ""A"", ""section"": ""4"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 1.0, ""y"": 1.3, ""z"": 12.0}"
PRD-43201163,ผงชูรส รสชาติใหม่,อายิโนะโมะโต๊ะ,อาหาร/เครื่องปรุง,ทำอาหารแล้วรู้สึกว่ายังขาดความนัว ต้องเติมความอร่อย,32.81,9,"{""zone"": ""A"", ""section"": ""4"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 6.0, ""y"": 1.3, ""z"": 12.0}"
PRD-A9657162,ขนมปังแผ่น,ฟาร์มเฮ้าส์,อาหาร/เบเกอรี่,รีบๆ ตอนเช้า อยากได้อะไรทาแยมกินรองท้อง,35.35,22,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 3.5, ""y"": 0.5, ""z"": 15.0}"
PRD-DA905BA7,ขนมปังแผ่น แพ็คคู่,ฟาร์มเฮ้าส์,อาหาร/เบเกอรี่,รีบๆ ตอนเช้า อยากได้อะไรทาแยมกินรองท้อง,57.14,13,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 14.0, ""y"": 1.3, ""z"": 15.0}"
PRD-CABD6179,ขนมปังแผ่น แพ็คคู่,ฟาร์มเฮ้าส์,อาหาร/เบเกอรี่,รีบๆ ตอนเช้า อยากได้อะไรทาแยมกินรองท้อง,79.03,30,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 6.0, ""y"": 2.1, ""z"": 15.0}"
PRD-2238B7E4,ขนมปังแผ่น ขนาดใหญ่,ฟาร์มเฮ้าส์,อาหาร/เบเกอรี่,รีบๆ ตอนเช้า อยากได้อะไรทาแยมกินรองท้อง,53.97,45,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 1.0, ""y"": 0.5, ""z"": 15.0}"
PRD-E4C7E332,ขนมปังแผ่น รสชาติใหม่,ฟาร์มเฮ้าส์,อาหาร/เบเกอรี่,รีบๆ ตอนเช้า อยากได้อะไรทาแยมกินรองท้อง,48.32,8,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""2""}","{""x"": 14.0, ""y"": 1.3, ""z"": 15.0}"
PRD-BE16BF75,ครัวซองต์เนยสด,เอพลัส,อาหาร/เบเกอรี่,อยากกินขนมปังหอมกลิ่นเนย คู่กับกาแฟยามเช้า,24.86,8,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 6.0, ""y"": 0.5, ""z"": 15.0}"
PRD-430281A2,ครัวซองต์เนยสด ขนาดใหญ่,เอพลัส,อาหาร/เบเกอรี่,อยากกินขนมปังหอมกลิ่นเนย คู่กับกาแฟยามเช้า,45.89,2,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 3.5, ""y"": 0.5, ""z"": 15.0}"
PRD-1A7D995C,ครัวซองต์เนยสด ขนาดใหญ่,เอพลัส,อาหาร/เบเกอรี่,อยากกินขนมปังหอมกลิ่นเนย คู่กับกาแฟยามเช้า,42.28,46,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""1""}","{""x"": 16.5, ""y"": 0.5, ""z"": 15.0}"
PRD-AE898C76,เค้กกล้วยหอม,เลอแปง,อาหาร/เบเกอรี่,หิวของหวานตอนบ่าย อยากได้เค้กนุ่มๆ หอมกล้วย,14.01,10,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 1.0, ""y"": 1.3, ""z"": 15.0}"
PRD-F4BA2BFE,เค้กกล้วยหอม แพ็คคู่,เลอแปง,อาหาร/เบเกอรี่,หิวของหวานตอนบ่าย อยากได้เค้กนุ่มๆ หอมกล้วย,26.37,13,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 3.5, ""y"": 1.3, ""z"": 15.0}"
PRD-C8432C29,เค้กกล้วยหอม แพ็คคู่,เลอแปง,อาหาร/เบเกอรี่,หิวของหวานตอนบ่าย อยากได้เค้กนุ่มๆ หอมกล้วย,26.77,45,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 16.5, ""y"": 1.3, ""z"": 15.0}"
PRD-A8F64742,แซนวิชแฮมชีส,โออิชิ,อาหาร/เบเกอรี่,หิวข้าวเช้าหรือบ่าย ต้องการมื้อด่วน อิ่มอร่อย,42.83,34,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 14.0, ""y"": 2.1, ""z"": 15.0}"
PRD-2356EA86,แซนวิชแฮมชีส แพ็คคู่,โออิชิ,อาหาร/เบเกอรี่,หิวข้าวเช้าหรือบ่าย ต้องการมื้อด่วน อิ่มอร่อย,39.67,42,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 3.5, ""y"": 1.3, ""z"": 15.0}"
PRD-1F203F94,แซนวิชแฮมชีส แพ็คคู่,โออิชิ,อาหาร/เบเกอรี่,หิวข้าวเช้าหรือบ่าย ต้องการมื้อด่วน อิ่มอร่อย,58.42,34,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 3.5, ""y"": 1.3, ""z"": 15.0}"
PRD-6DCE3847,แซนวิชแฮมชีส แพ็คคู่,โออิชิ,อาหาร/เบเกอรี่,หิวข้าวเช้าหรือบ่าย ต้องการมื้อด่วน อิ่มอร่อย,42.96,40,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 3.5, ""y"": 0.5, ""z"": 15.0}"
PRD-F7B83C4F,แซนวิชแฮมชีส ขนาดเล็ก,โออิชิ,อาหาร/เบเกอรี่,หิวข้าวเช้าหรือบ่าย ต้องการมื้อด่วน อิ่มอร่อย,20.7,27,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 14.0, ""y"": 2.1, ""z"": 15.0}"
PRD-174F216E,โดนัทน้ำตาล,มิสเตอร์โดนัท,อาหาร/เบเกอรี่,เครียดๆ อยากเติมความหวานให้ร่างกายสดชื่น,26.57,33,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""1"", ""shelf_level"": ""2""}","{""x"": 1.0, ""y"": 1.3, ""z"": 15.0}"
PRD-5186A4C2,โดนัทน้ำตาล ขนาดเล็ก,มิสเตอร์โดนัท,อาหาร/เบเกอรี่,เครียดๆ อยากเติมความหวานให้ร่างกายสดชื่น,14.01,2,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 3.5, ""y"": 1.3, ""z"": 15.0}"
PRD-D528E9AC,โดนัทน้ำตาล แพ็คคู่,มิสเตอร์โดนัท,อาหาร/เบเกอรี่,เครียดๆ อยากเติมความหวานให้ร่างกายสดชื่น,30.71,30,"{""zone"": ""A"", ""section"": ""5"", ""shelf"": ""3"", ""shelf_level"": ""2""}","{""x"": 6.0, ""y"": 1.3, ""z"": 15.0}"
PRD-7B7E19E7,ครีมอาบน้ำ,บีโอเร,ของใช้/ดูแลผิวกาย,เหนอะหนะตัว ร้อน เหงื่อออก อยากอาบน้ำให้ผิวสะอาดสดชื่น,114.04,20,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""3""}","{""x"": 26.0, ""y"": 2.1, ""z"": 3.0}"
PRD-3BBF00B2,ครีมอาบน้ำ ขนาดพกพา,บีโอเร,ของใช้/ดูแลผิวกาย,เหนอะหนะตัว ร้อน เหงื่อออก อยากอาบน้ำให้ผิวสะอาดสดชื่น,104.88,0,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 36.5, ""y"": 1.3, ""z"": 3.0}"
PRD-A88A8346,ครีมอาบน้ำ รีฟิล,บีโอเร,ของใช้/ดูแลผิวกาย,เหนอะหนะตัว ร้อน เหงื่อออก อยากอาบน้ำให้ผิวสะอาดสดชื่น,165.07,42,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""2"", ""shelf_level"": ""3""}","{""x"": 23.5, ""y"": 2.1, ""z"": 3.0}"
PRD-CD9CB5F2,สบู่ก้อน,นกแก้ว,ของใช้/ดูแลผิวกาย,ชอบอาบน้ำแล้วรู้สึกสะอาดเอี๊ยดๆ กลิ่นหอมติดผิว,46.43,13,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""2"", ""shelf_level"": ""2""}","{""x"": 23.5, ""y"": 1.3, ""z"": 3.0}"
PRD-4A3F342C,สบู่ก้อน สุดคุ้ม,นกแก้ว,ของใช้/ดูแลผิวกาย,ชอบอาบน้ำแล้วรู้สึกสะอาดเอี๊ยดๆ กลิ่นหอมติดผิว,61.52,36,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 36.5, ""y"": 2.1, ""z"": 3.0}"
PRD-26282C63,สบู่ก้อน รีฟิล,นกแก้ว,ของใช้/ดูแลผิวกาย,ชอบอาบน้ำแล้วรู้สึกสะอาดเอี๊ยดๆ กลิ่นหอมติดผิว,57.02,12,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""6"", ""shelf_level"": ""3""}","{""x"": 31.5, ""y"": 2.1, ""z"": 3.0}"
PRD-CD04B20C,สบู่ก้อน รีฟิล,นกแก้ว,ของใช้/ดูแลผิวกาย,ชอบอาบน้ำแล้วรู้สึกสะอาดเอี๊ยดๆ กลิ่นหอมติดผิว,64.49,26,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 36.5, ""y"": 2.1, ""z"": 3.0}"
PRD-57959A56,โลชั่นทาผิว,วาสลีน,ของใช้/ดูแลผิวกาย,ผิวแห้งกร้าน ลอกเป็นขุย อยากให้ผิวชุ่มชื้นนุ่มเด้ง,123.32,26,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""1"", ""shelf_level"": ""3""}","{""x"": 21.0, ""y"": 2.1, ""z"": 3.0}"
PRD-1257ACE6,โลชั่นทาผิว รีฟิล,วาสลีน,ของใช้/ดูแลผิวกาย,ผิวแห้งกร้าน ลอกเป็นขุย อยากให้ผิวชุ่มชื้นนุ่มเด้ง,222.78,12,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""2""}","{""x"": 36.5, ""y"": 1.3, ""z"": 3.0}"
PRD-4E89E95E,โลชั่นทาผิว สุดคุ้ม,วาสลีน,ของใช้/ดูแลผิวกาย,ผิวแห้งกร้าน ลอกเป็นขุย อยากให้ผิวชุ่มชื้นนุ่มเด้ง,181.8,43,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 34.0, ""y"": 2.1, ""z"": 3.0}"
PRD-016E70FB,โรลออนระงับกลิ่นกาย,นีเวีย,ของใช้/ดูแลผิวกาย,ไม่มั่นใจเรื่องกลิ่นเต่า กังวลเหงื่อใต้วงแขน,87.74,41,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""4"", ""shelf_level"": ""3""}","{""x"": 36.5, ""y"": 2.1, ""z"": 3.0}"
PRD-679D46C4,โรลออนระงับกลิ่นกาย รีฟิล,นีเวีย,ของใช้/ดูแลผิวกาย,ไม่มั่นใจเรื่องกลิ่นเต่า กังวลเหงื่อใต้วงแขน,130.78,8,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""5"", ""shelf_level"": ""3""}","{""x"": 34.0, ""y"": 2.1, ""z"": 3.0}"
PRD-C4B444E4,โรลออนระงับกลิ่นกาย รีฟิล,นีเวีย,ของใช้/ดูแลผิวกาย,ไม่มั่นใจเรื่องกลิ่นเต่า กังวลเหงื่อใต้วงแขน,97.17,33,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 26.0, ""y"": 0.5, ""z"": 3.0}"
PRD-6DD8B8C1,แป้งเย็น,ตรางู,ของใช้/ดูแลผิวกาย,อากาศร้อนจัด ทนไม่ไหว อยากทาแป้งให้เย็นยะเยือก,75.13,40,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""1"", ""shelf_level"": ""1""}","{""x"": 21.0, ""y"": 0.5, ""z"": 3.0}"
PRD-23A1877D,แป้งเย็น ขนาดพกพา,ตรางู,ของใช้/ดูแลผิวกาย,อากาศร้อนจัด ทนไม่ไหว อยากทาแป้งให้เย็นยะเยือก,44.49,47,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""2"", ""shelf_level"": ""1""}","{""x"": 23.5, ""y"": 0.5, ""z"": 3.0}"
PRD-6FD3D54E,แป้งเย็น รีฟิล,ตรางู,ของใช้/ดูแลผิวกาย,อากาศร้อนจัด ทนไม่ไหว อยากทาแป้งให้เย็นยะเยือก,57.04,49,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 26.0, ""y"": 0.5, ""z"": 3.0}"
PRD-DD5C8271,แป้งเย็น ขนาดพกพา,ตรางู,ของใช้/ดูแลผิวกาย,อากาศร้อนจัด ทนไม่ไหว อยากทาแป้งให้เย็นยะเยือก,36.43,45,"{""zone"": ""B"", ""section"": ""1"", ""shelf"": ""3"", ""shelf_level"": ""1""}","{""x"": 26.0, ""y"": 0.5, ""z"": 3.0}"
